relative_path,face_id,selected_method_rule,selected_method_learned,alternative_method_scores,feature_values,reason_for_selection,evidence_availability,selected_method_had_valid_output,failure_fallback,oracle_best_method,oracle_best_score,best_available_alternative
day4/members/onanong/13_0244.webp,0,blur,blur,"{""blur"": 0.9860059418187097, ""diffusion"": 0.985946919399482, ""pixelate"": 0.8260143689052617}","{""blur_score"": 0.047542141665818, ""face_box_count"": 6, ""face_size_px"": 283.02296726590936, ""occlusion_ratio"": 0.0348680432448628, ""webp_artifact_score"": 0.4023616867059512}",small_or_medium_face,full_for_blur_pixelate_diffusion_proxy,yes,,blur,0.9860059418187097,blur
day1/members/florian/10_0446.webp,0,blur,pixelate,"{""blur"": 0.9883369494123514, ""diffusion"": 0.9877385409206356, ""pixelate"": 0.8674539310559659}","{""blur_score"": 0.052833565251894, ""face_box_count"": 8, ""face_size_px"": 187.52866447559424, ""occlusion_ratio"": 0.0951175818238689, ""webp_artifact_score"": 0.398966676457019}",small_or_medium_face,full_for_blur_pixelate_diffusion_proxy,yes,,blur,0.9883369494123514,blur
day4/members/stevan/10_0335.webp,0,blur,pixelate,"{""blur"": 0.9852478816173734, ""diffusion"": 0.9799087869394795, ""pixelate"": 0.33040599127084663}","{""blur_score"": 0.0529543995393804, ""face_box_count"": 3, ""face_size_px"": 271.33558557623803, ""occlusion_ratio"": 0.27858142156663, ""webp_artifact_score"": 0.4010173285345852}",small_or_medium_face,full_for_blur_pixelate_diffusion_proxy,yes,,blur,0.9852478816173734,blur
day2/members/florian/13_0707.webp,0,blur,blur,"{""blur"": 0.9792573783894823, ""diffusion"": 0.7843822800444782, ""pixelate"": 0.592234741635636}","{""blur_score"": 0.0108514545361459, ""face_box_count"": 5, ""face_size_px"": 352.09373751886017, ""occlusion_ratio"": 0.5518835202065016, ""webp_artifact_score"": 0.5171292576657116}",small_or_medium_face,full_for_blur_pixelate_diffusion_proxy,yes,,blur,0.9792573783894823,blur
day2/members/allie/13_0694.webp,0,blur,pixelate,"{""blur"": 0.9905736796595441, ""diffusion"": 0.9894981856525309, ""pixelate"": 0.9930724898735906}","{""blur_score"": 0.0139089582486696, ""face_box_count"": 6, ""face_size_px"": 219.0616351623442, ""occlusion_ratio"": 0.262107193465033, ""webp_artifact_score"": 0.4075115891436232}",small_or_medium_face,full_for_blur_pixelate_diffusion_proxy,yes,,pixelate,0.9930724898735906,pixelate
day4/members/allie/11_0348.webp,0,blur,blur,"{""blur"": 0.9820114263103924, ""diffusion"": 0.9788505772307164, ""pixelate"": 0.988750188679642}","{""blur_score"": 0.0244565756936471, ""face_box_count"": 8, ""face_size_px"": 264.071959889724, ""occlusion_ratio"": 0.2506381392147302, ""webp_artifact_score"": 0.4896085040482258}",small_or_medium_face,full_for_blur_pixelate_diffusion_proxy,yes,,pixelate,0.988750188679642,pixelate
day4/members/klaus/10_0701.webp,0,blur,pixelate,"{""blur"": 0.9865189114036208, ""diffusion"": 0.9822029229427357, ""pixelate"": 0.9900295331383488}","{""blur_score"": 0.0206929986048422, ""face_box_count"": 7, ""face_size_px"": 217.14281015037085, ""occlusion_ratio"": 0.1122775762974274, ""webp_artifact_score"": 0.4319484017669062}",small_or_medium_face,full_for_blur_pixelate_diffusion_proxy,yes,,pixelate,0.9900295331383488,pixelate
day4/members/allie/10_0667.webp,0,blur,pixelate,"{""blur"": 0.9889236885672824, ""diffusion"": 0.9881257338498144, ""pixelate"": 0.9926684450336937}","{""blur_score"": 0.0258053938933183, ""face_box_count"": 4, ""face_size_px"": 186.26325456192373, ""occlusion_ratio"": 0.2624373090447915, ""webp_artifact_score"": 0.4303585638058944}",small_or_medium_face,full_for_blur_pixelate_diffusion_proxy,yes,,pixelate,0.9926684450336937,pixelate
day1/members/onanong/14_0336.webp,0,blur,pixelate,"{""blur"": 0.9881714493303507, ""diffusion"": 0.9826139586725522, ""pixelate"": 0.992609207773382}","{""blur_score"": 0.0060299327493214, ""face_box_count"": 5, ""face_size_px"": 266.81454233230994, ""occlusion_ratio"": 0.2921688439387554, ""webp_artifact_score"": 0.5270098455512224}",small_or_medium_face,full_for_blur_pixelate_diffusion_proxy,yes,,pixelate,0.992609207773382,pixelate
day2/members/tien/13_0460.webp,0,blur,pixelate,"{""blur"": 0.9900810471243803, ""diffusion"": 0.6601241412588148, ""pixelate"": 0.9925402488115586}","{""blur_score"": 0.0054535421383339, ""face_box_count"": 3, ""face_size_px"": 224.20526309611915, ""occlusion_ratio"": 0.2205180233946049, ""webp_artifact_score"": 0.5542991048901698}",small_or_medium_face,full_for_blur_pixelate_diffusion_proxy,yes,,pixelate,0.9925402488115586,pixelate
day4/members/florian/12_0076.webp,0,blur,blur,"{""blur"": 0.73775203295475, ""diffusion"": 0.9775917799440604, ""pixelate"": 0.7421800867893085}","{""blur_score"": 0.0186452041141226, ""face_box_count"": 4, ""face_size_px"": 308.1493144564823, ""occlusion_ratio"": 0.0900206411390538, ""webp_artifact_score"": 0.3846916977991768}",small_or_medium_face,full_for_blur_pixelate_diffusion_proxy,yes,,diffusion,0.9775917799440604,diffusion
day4/members/bjorn/10_0663.webp,0,blur,pixelate,"{""blur"": 0.9869741794282089, ""diffusion"": 0.5922766125210421, ""pixelate"": 0.9907750496749955}","{""blur_score"": 0.0228198390826708, ""face_box_count"": 5, ""face_size_px"": 246.9493875270801, ""occlusion_ratio"": 0.2411780139052866, ""webp_artifact_score"": 0.3854302405981862}",small_or_medium_face,full_for_blur_pixelate_diffusion_proxy,yes,,pixelate,0.9907750496749955,pixelate
day3/members/cathal/18_0200.webp,0,blur,pixelate,"{""blur"": 0.9821268252573004, ""diffusion"": 0.9831748875759425, ""pixelate"": 0.9897744365238635}","{""blur_score"": 0.0431004144752443, ""face_box_count"": 8, ""face_size_px"": 230.85709865629, ""occlusion_ratio"": 0.2972746036213528, ""webp_artifact_score"": 0.3765867739853354}",small_or_medium_face,full_for_blur_pixelate_diffusion_proxy,yes,,pixelate,0.9897744365238635,pixelate
day3/members/florian/18_0250.webp,0,blur,blur,"{""blur"": 0.9839165647864615, ""diffusion"": 0.9791636113996008, ""pixelate"": 0.8484007945247868}","{""blur_score"": 0.0281927569411624, ""face_box_count"": 7, ""face_size_px"": 273.80650101851126, ""occlusion_ratio"": 0.1219554488462051, ""webp_artifact_score"": 0.3542590387734985}",small_or_medium_face,full_for_blur_pixelate_diffusion_proxy,yes,,blur,0.9839165647864615,blur
day2/members/klaus/13_0180.webp,0,blur,blur,"{""blur"": 0.9807167418386816, ""diffusion"": 0.7329528999090866, ""pixelate"": 0.4944781872436485}","{""blur_score"": 0.0268375511328588, ""face_box_count"": 4, ""face_size_px"": 362.4582734605461, ""occlusion_ratio"": 0.3257444282060651, ""webp_artifact_score"": 0.3716524356715958}",small_or_medium_face,full_for_blur_pixelate_diffusion_proxy,yes,,blur,0.9807167418386816,blur
day1/members/werner/18_0162.webp,0,blur,blur,"{""blur"": 0.9883092132448544, ""diffusion"": 0.9842198889077455, ""pixelate"": 0.8269280756955211}","{""blur_score"": 0.039244453621748, ""face_box_count"": 6, ""face_size_px"": 275.91665408235144, ""occlusion_ratio"": 0.2079666360173387, ""webp_artifact_score"": 0.4329009220061257}",small_or_medium_face,full_for_blur_pixelate_diffusion_proxy,yes,,blur,0.9883092132448544,blur
day2/members/klaus/16_0638.webp,0,blur,blur,"{""blur"": 0.7397181799016868, ""diffusion"": 0.984412440736881, ""pixelate"": 0.4953221685900293}","{""blur_score"": 0.0251329883517774, ""face_box_count"": 4, ""face_size_px"": 298.1140721267616, ""occlusion_ratio"": 0.1669929786659465, ""webp_artifact_score"": 0.6335052442320497}",small_or_medium_face,full_for_blur_pixelate_diffusion_proxy,yes,,diffusion,0.984412440736881,diffusion
day3/members/luca/20_0695.webp,0,blur,blur,"{""blur"": 0.9843158961890249, ""diffusion"": 0.9812890964906275, ""pixelate"": 0.7430763636474952}","{""blur_score"": 0.0421890426442647, ""face_box_count"": 8, ""face_size_px"": 268.641024417344, ""occlusion_ratio"": 0.1354755570335882, ""webp_artifact_score"": 0.3661003740902613}",small_or_medium_face,full_for_blur_pixelate_diffusion_proxy,yes,,blur,0.9843158961890249,blur
day3/members/onanong/17_0634.webp,0,blur,blur,"{""blur"": 0.9864771652455752, ""diffusion"": 0.821222727024764, ""pixelate"": 0.8260102643034848}","{""blur_score"": 0.0396819289508461, ""face_box_count"": 6, ""face_size_px"": 250.0279984321756, ""occlusion_ratio"": 0.0937390024634482, ""webp_artifact_score"": 0.4245784291845726}",small_or_medium_face,full_for_blur_pixelate_diffusion_proxy,yes,,blur,0.9864771652455752,blur
day4/members/allie/11_0317.webp,0,blur,pixelate,"{""blur"": 0.985851483905293, ""diffusion"": 0.7886045056557173, ""pixelate"": 0.990986839220611}","{""blur_score"": 0.0231081677768467, ""face_box_count"": 5, ""face_size_px"": 214.2428528562855, ""occlusion_ratio"": 0.1929847494553377, ""webp_artifact_score"": 0.3565813339578803}",small_or_medium_face,full_for_blur_pixelate_diffusion_proxy,yes,,pixelate,0.990986839220611,pixelate
day3/members/onanong/17_0687.webp,0,blur,blur,"{""blur"": 0.989001128260066, ""diffusion"": 0.9890087261215562, ""pixelate"": 0.9922138597704978}","{""blur_score"": 0.022677447025324, ""face_box_count"": 5, ""face_size_px"": 250.70500593326813, ""occlusion_ratio"": 0.0441029067824925, ""webp_artifact_score"": 0.4937557027685875}",small_or_medium_face,full_for_blur_pixelate_diffusion_proxy,yes,,pixelate,0.9922138597704978,pixelate
day1/members/bjorn/18_0320.webp,0,blur,pixelate,"{""blur"": 0.9853969771402992, ""diffusion"": 0.9824663753373076, ""pixelate"": 0.9911128284987213}","{""blur_score"": 0.0724414224468771, ""face_box_count"": 5, ""face_size_px"": 208.68157561222316, ""occlusion_ratio"": 0.4084458528520254, ""webp_artifact_score"": 0.3917426934392249}",small_or_medium_face,full_for_blur_pixelate_diffusion_proxy,yes,,pixelate,0.9911128284987213,pixelate
day3/members/allie/18_0302.webp,0,blur,pixelate,"{""blur"": 0.9862784933172954, ""diffusion"": 0.9829221374114114, ""pixelate"": 0.7926239694991957}","{""blur_score"": 0.0837282551564017, ""face_box_count"": 5, ""face_size_px"": 228.16441440329825, ""occlusion_ratio"": 0.1887089648283678, ""webp_artifact_score"": 0.4036257363363218}",small_or_medium_face,full_for_blur_pixelate_diffusion_proxy,yes,,blur,0.9862784933172954,blur
day1/members/allie/14_0407.webp,0,blur,pixelate,"{""blur"": 0.9837800376071558, ""diffusion"": 0.9763280476955741, ""pixelate"": 0.7918223517140366}","{""blur_score"": 0.0267114143115461, ""face_box_count"": 5, ""face_size_px"": 383.15662593774886, ""occlusion_ratio"": 0.9987286201799618, ""webp_artifact_score"": 0.4852277000847906}",small_or_medium_face,full_for_blur_pixelate_diffusion_proxy,yes,,blur,0.9837800376071558,blur
day1/members/cathal/11_0272.webp,0,blur,blur,"{""blur"": 0.9876620205454362, ""diffusion"": 0.9832626442986704, ""pixelate"": 0.7930814195802346}","{""blur_score"": 0.0680563976438521, ""face_box_count"": 5, ""face_size_px"": 308.44772652752687, ""occlusion_ratio"": 0.1054025646415808, ""webp_artifact_score"": 0.4474673029812952}",small_or_medium_face,full_for_blur_pixelate_diffusion_proxy,yes,,blur,0.9876620205454362,blur
day3/members/stevan/12_0360.webp,0,blur,pixelate,"{""blur"": 0.997290686210277, ""diffusion"": 0.9972572726735333, ""pixelate"": 0.9972969453436044}","{""blur_score"": 0.0012842529118929, ""face_box_count"": 1, ""face_size_px"": 19.8997487421324, ""occlusion_ratio"": 1.0, ""webp_artifact_score"": 0.8075544772272991}",small_or_medium_face,full_for_blur_pixelate_diffusion_proxy,yes,,pixelate,0.9972969453436044,pixelate
day3/members/florian/14_0189.webp,0,blur,pixelate,"{""blur"": 0.9930318853436123, ""diffusion"": 0.9928625951574261, ""pixelate"": 0.9942017871696488}","{""blur_score"": 0.0025734038951119, ""face_box_count"": 2, ""face_size_px"": 163.44723919356974, ""occlusion_ratio"": 0.0775968556990455, ""webp_artifact_score"": 0.5586351344031}",small_or_medium_face,full_for_blur_pixelate_diffusion_proxy,yes,,pixelate,0.9942017871696488,pixelate
day1/fixed/living1/15_0221.webp,0,blur,pixelate,"{""blur"": 0.9955917051028775, ""diffusion"": 0.9954826958100628, ""pixelate"": 0.995631006030416}","{""blur_score"": 0.0066281287940828, ""face_box_count"": 1, ""face_size_px"": 42.89522117905443, ""occlusion_ratio"": 0.9771739130434782, ""webp_artifact_score"": 0.3836965070846476}",small_or_medium_face,full_for_blur_pixelate_diffusion_proxy,yes,,pixelate,0.995631006030416,pixelate
day1/members/cathal/08_0608.webp,0,blur,pixelate,"{""blur"": 0.9940500294032516, ""diffusion"": 0.9940500294032516, ""pixelate"": 0.9940500294032516}","{""blur_score"": 0.0508199393457856, ""face_box_count"": 0, ""face_size_px"": 0.0, ""occlusion_ratio"": 1.0, ""webp_artifact_score"": 0.4326332187839901}",small_or_medium_face,full_for_blur_pixelate_diffusion_proxy,yes,,blur,0.9940500294032516,blur
day1/fixed/reading/13_0406.webp,0,blur,pixelate,"{""blur"": 0.9945028346202753, ""diffusion"": 0.9945209309461172, ""pixelate"": 0.9944996478939236}","{""blur_score"": 0.0340189596346113, ""face_box_count"": 1, ""face_size_px"": 39.7994974842648, ""occlusion_ratio"": 0.9981060606060606, ""webp_artifact_score"": 0.515346896001752}",small_or_medium_face,full_for_blur_pixelate_diffusion_proxy,yes,,diffusion,0.9945209309461172,diffusion
day2/fixed/living2/13_0257.webp,0,blur,pixelate,"{""blur"": 0.9951023920005823, ""diffusion"": 0.995144282349807, ""pixelate"": 0.995269903263201}","{""blur_score"": 0.0045784436944146, ""face_box_count"": 3, ""face_size_px"": 76.22335600063802, ""occlusion_ratio"": 0.0, ""webp_artifact_score"": 0.449611485186133}",small_or_medium_face,full_for_blur_pixelate_diffusion_proxy,yes,,pixelate,0.995269903263201,pixelate
day1/fixed/meeting/11_0654.webp,0,blur,pixelate,"{""blur"": 0.9942550482355309, ""diffusion"": 0.9942550482355309, ""pixelate"": 0.9942550482355309}","{""blur_score"": 0.0162745560342557, ""face_box_count"": 0, ""face_size_px"": 0.0, ""occlusion_ratio"": 1.0, ""webp_artifact_score"": 0.4980021467811721}",small_or_medium_face,full_for_blur_pixelate_diffusion_proxy,yes,,blur,0.9942550482355309,blur
day4/members/florian/18_0234.webp,0,blur,pixelate,"{""blur"": 0.9944368732360381, ""diffusion"": 0.9939924682002581, ""pixelate"": 0.0}","{""blur_score"": 0.0520520382179681, ""face_box_count"": 1, ""face_size_px"": 143.21661914736012, ""occlusion_ratio"": 0.2328994198235093, ""webp_artifact_score"": 0.4357113594974926}",small_or_medium_face,full_for_blur_pixelate_diffusion_proxy,yes,,blur,0.9944368732360381,blur
day3/members/tien/11_0348.webp,0,blur,pixelate,"{""blur"": 0.9963199001090771, ""diffusion"": 0.9963199001090771, ""pixelate"": 0.9963199001090771}","{""blur_score"": 0.0549407749267085, ""face_box_count"": 0, ""face_size_px"": 0.0, ""occlusion_ratio"": 1.0, ""webp_artifact_score"": 0.4889324522927036}",small_or_medium_face,full_for_blur_pixelate_diffusion_proxy,yes,,blur,0.9963199001090771,blur
day3/fixed/living2/20_0205.webp,0,blur,pixelate,"{""blur"": 0.9953173661173054, ""diffusion"": 0.9948643512292131, ""pixelate"": 0.9955460794931392}","{""blur_score"": 0.0174012105999216, ""face_box_count"": 2, ""face_size_px"": 94.02127418834527, ""occlusion_ratio"": 0.1835972850678733, ""webp_artifact_score"": 0.4662855169803066}",small_or_medium_face,full_for_blur_pixelate_diffusion_proxy,yes,,pixelate,0.9955460794931392,pixelate
day2/fixed/meeting/08_0525.webp,0,blur,pixelate,"{""blur"": 0.9927229754926539, ""diffusion"": 0.9929802743768897, ""pixelate"": 0.9933094899028169}","{""blur_score"": 0.0203877308335407, ""face_box_count"": 1, ""face_size_px"": 135.01111065390137, ""occlusion_ratio"": 0.0, ""webp_artifact_score"": 0.3361262788897496}",small_or_medium_face,full_for_blur_pixelate_diffusion_proxy,yes,,pixelate,0.9933094899028169,pixelate
day1/fixed/meeting/16_0574.webp,0,blur,pixelate,"{""blur"": 0.99399019644119, ""diffusion"": 0.99399019644119, ""pixelate"": 0.99399019644119}","{""blur_score"": 0.0197174225031074, ""face_box_count"": 0, ""face_size_px"": 0.0, ""occlusion_ratio"": 1.0, ""webp_artifact_score"": 0.4074369952548853}",small_or_medium_face,full_for_blur_pixelate_diffusion_proxy,yes,,blur,0.99399019644119,blur
day1/fixed/reading/17_0076.webp,0,blur,pixelate,"{""blur"": 0.9943697845773093, ""diffusion"": 0.9943697845773093, ""pixelate"": 0.9943697845773093}","{""blur_score"": 0.050894613472626, ""face_box_count"": 0, ""face_size_px"": 0.0, ""occlusion_ratio"": 1.0, ""webp_artifact_score"": 0.5206845137088012}",small_or_medium_face,full_for_blur_pixelate_diffusion_proxy,yes,,blur,0.9943697845773093,blur
day3/members/allie/12_0218.webp,0,blur,pixelate,"{""blur"": 0.9905152024422493, ""diffusion"": 0.745765893892516, ""pixelate"": 0.9916009717045641}","{""blur_score"": 0.0053277797978747, ""face_box_count"": 4, ""face_size_px"": 169.44025495731526, ""occlusion_ratio"": 0.0079763148728666, ""webp_artifact_score"": 0.4304680053559959}",small_or_medium_face,full_for_blur_pixelate_diffusion_proxy,yes,,pixelate,0.9916009717045641,pixelate
day2/fixed/living1/10_0114.webp,0,blur,pixelate,"{""blur"": 0.9958054207523211, ""diffusion"": 0.9958054207523211, ""pixelate"": 0.9958054207523211}","{""blur_score"": 0.015676770959568, ""face_box_count"": 0, ""face_size_px"": 0.0, ""occlusion_ratio"": 1.0, ""webp_artifact_score"": 0.4787257095735073}",small_or_medium_face,full_for_blur_pixelate_diffusion_proxy,yes,,blur,0.9958054207523211,blur
day3/members/florian/17_0075.webp,0,blur,pixelate,"{""blur"": 0.9943139015343045, ""diffusion"": 0.9943139015343045, ""pixelate"": 0.9943139015343045}","{""blur_score"": 0.0363251601643609, ""face_box_count"": 0, ""face_size_px"": 0.0, ""occlusion_ratio"": 1.0, ""webp_artifact_score"": 0.5444659850011648}",small_or_medium_face,full_for_blur_pixelate_diffusion_proxy,yes,,blur,0.9943139015343045,blur
day2/members/cathal/17_0230.webp,0,blur,pixelate,"{""blur"": 0.9959162431589353, ""diffusion"": 0.9959162431589353, ""pixelate"": 0.9959162431589353}","{""blur_score"": 0.2198305589390319, ""face_box_count"": 0, ""face_size_px"": 0.0, ""occlusion_ratio"": 1.0, ""webp_artifact_score"": 0.5701809414687967}",small_or_medium_face,full_for_blur_pixelate_diffusion_proxy,yes,,blur,0.9959162431589353,blur
day2/fixed/living2/10_0256.webp,0,blur,pixelate,"{""blur"": 0.9946867507222708, ""diffusion"": 0.994289759151334, ""pixelate"": 0.9949379899121271}","{""blur_score"": 0.0159295511035852, ""face_box_count"": 4, ""face_size_px"": 71.4142842854285, ""occlusion_ratio"": 0.2694117647058823, ""webp_artifact_score"": 0.3570430326698526}",small_or_medium_face,full_for_blur_pixelate_diffusion_proxy,yes,,pixelate,0.9949379899121271,pixelate
day3/members/luca/08_0451.webp,0,blur,pixelate,"{""blur"": 0.9929362837771069, ""diffusion"": 0.9930599813503148, ""pixelate"": 0.9938423138132985}","{""blur_score"": 0.031769310685184, ""face_box_count"": 1, ""face_size_px"": 145.12063946937388, ""occlusion_ratio"": 0.2071225071225071, ""webp_artifact_score"": 0.4702081697105389}",small_or_medium_face,full_for_blur_pixelate_diffusion_proxy,yes,,pixelate,0.9938423138132985,pixelate
day1/members/luca/13_0310.webp,0,blur,pixelate,"{""blur"": 0.9932129036293388, ""diffusion"": 0.9932938875852968, ""pixelate"": 0.9939829662961005}","{""blur_score"": 0.0492100748877556, ""face_box_count"": 1, ""face_size_px"": 192.24983745116663, ""occlusion_ratio"": 0.081060606060606, ""webp_artifact_score"": 0.4775869416717135}",small_or_medium_face,full_for_blur_pixelate_diffusion_proxy,yes,,pixelate,0.9939829662961005,pixelate
day1/fixed/living1/16_0520.webp,0,blur,pixelate,"{""blur"": 0.9950613191540542, ""diffusion"": 0.9951028161484482, ""pixelate"": 0.9951695938156669}","{""blur_score"": 0.0175084354019084, ""face_box_count"": 4, ""face_size_px"": 42.35563716909474, ""occlusion_ratio"": 0.7101449275362319, ""webp_artifact_score"": 0.3427856104506035}",small_or_medium_face,full_for_blur_pixelate_diffusion_proxy,yes,,pixelate,0.9951695938156669,pixelate
day1/members/klaus/14_0535.webp,0,blur,pixelate,"{""blur"": 0.9939490083920738, ""diffusion"": 0.9939490083920738, ""pixelate"": 0.9939490083920738}","{""blur_score"": 0.0609035154975313, ""face_box_count"": 0, ""face_size_px"": 0.0, ""occlusion_ratio"": 1.0, ""webp_artifact_score"": 0.4358517504266948}",small_or_medium_face,full_for_blur_pixelate_diffusion_proxy,yes,,blur,0.9939490083920738,blur
day1/fixed/meeting/13_0111.webp,0,blur,pixelate,"{""blur"": 0.9912177017930045, ""diffusion"": 0.990858349326652, ""pixelate"": 0.9927009086352473}","{""blur_score"": 0.0174384685067827, ""face_box_count"": 3, ""face_size_px"": 179.8916340467227, ""occlusion_ratio"": 0.0167176539661938, ""webp_artifact_score"": 0.4084426921035096}",small_or_medium_face,full_for_blur_pixelate_diffusion_proxy,yes,,pixelate,0.9927009086352473,pixelate
day3/members/florian/14_0136.webp,0,blur,pixelate,"{""blur"": 0.9962910923250958, ""diffusion"": 0.9962910923250958, ""pixelate"": 0.9962910923250958}","{""blur_score"": 0.0012484591901971, ""face_box_count"": 0, ""face_size_px"": 0.0, ""occlusion_ratio"": 1.0, ""webp_artifact_score"": 0.486482186740826}",small_or_medium_face,full_for_blur_pixelate_diffusion_proxy,yes,,blur,0.9962910923250958,blur
day3/members/cathal/14_0118.webp,0,blur,pixelate,"{""blur"": 0.9960204772349576, ""diffusion"": 0.9960204772349576, ""pixelate"": 0.9960204772349576}","{""blur_score"": 0.0122185272648235, ""face_box_count"": 0, ""face_size_px"": 0.0, ""occlusion_ratio"": 1.0, ""webp_artifact_score"": 0.4463603289830455}",small_or_medium_face,full_for_blur_pixelate_diffusion_proxy,yes,,blur,0.9960204772349576,blur
day2/members/onanong/14_0161.webp,0,blur,pixelate,"{""blur"": 0.9883952321319791, ""diffusion"": 0.9867148527045785, ""pixelate"": 0.9919396049467024}","{""blur_score"": 0.0158471223282227, ""face_box_count"": 1, ""face_size_px"": 340.0470555673141, ""occlusion_ratio"": 0.5599055624740557, ""webp_artifact_score"": 0.1279451439747534}",small_or_medium_face,full_for_blur_pixelate_diffusion_proxy,yes,,pixelate,0.9919396049467024,pixelate
day4/fixed/kitchen/18_0468.webp,0,blur,pixelate,"{""blur"": 0.9959352311610389, ""diffusion"": 0.9959489884027413, ""pixelate"": 0.9959414772754878}","{""blur_score"": 0.0179951920708996, ""face_box_count"": 1, ""face_size_px"": 23.9165214862028, ""occlusion_ratio"": 0.1888111888111888, ""webp_artifact_score"": 0.4988137333272844}",small_or_medium_face,full_for_blur_pixelate_diffusion_proxy,yes,,diffusion,0.9959489884027413,diffusion
day2/fixed/living2/17_0040.webp,0,blur,pixelate,"{""blur"": 0.9959334580455662, ""diffusion"": 0.9959334580455662, ""pixelate"": 0.9959334580455662}","{""blur_score"": 0.0172607401901628, ""face_box_count"": 0, ""face_size_px"": 0.0, ""occlusion_ratio"": 1.0, ""webp_artifact_score"": 0.5151752136977068}",small_or_medium_face,full_for_blur_pixelate_diffusion_proxy,yes,,blur,0.9959334580455662,blur
day3/fixed/living2/09_0055.webp,0,blur,pixelate,"{""blur"": 0.9937947739748404, ""diffusion"": 0.9936334992642358, ""pixelate"": 0.9948299897748711}","{""blur_score"": 0.016044788580631, ""face_box_count"": 1, ""face_size_px"": 164.6329250180534, ""occlusion_ratio"": 0.2927612160566706, ""webp_artifact_score"": 0.392113681540251}",small_or_medium_face,full_for_blur_pixelate_diffusion_proxy,yes,,pixelate,0.9948299897748711,pixelate
day3/members/werner/10_0371.webp,0,blur,pixelate,"{""blur"": 0.995341564359708, ""diffusion"": 0.995341564359708, ""pixelate"": 0.995341564359708}","{""blur_score"": 0.0171554028823096, ""face_box_count"": 0, ""face_size_px"": 0.0, ""occlusion_ratio"": 1.0, ""webp_artifact_score"": 0.4733514059168615}",small_or_medium_face,full_for_blur_pixelate_diffusion_proxy,yes,,blur,0.995341564359708,blur
day1/members/allie/15_0259.webp,0,blur,blur,"{""blur"": 0.9806323465291557, ""diffusion"": 0.9697200728974273, ""pixelate"": 0.8235280686309394}","{""blur_score"": 0.0417447683207818, ""face_box_count"": 6, ""face_size_px"": 487.5633292199076, ""occlusion_ratio"": 0.2095802589622998, ""webp_artifact_score"": 0.449981034577493}",small_or_medium_face,full_for_blur_pixelate_diffusion_proxy,yes,,blur,0.9806323465291557,blur
day1/members/bjorn/08_0423.webp,0,blur,blur,"{""blur"": 0.992236941149173, ""diffusion"": 0.9916263531401386, ""pixelate"": 0.0}","{""blur_score"": 0.1211752049333611, ""face_box_count"": 1, ""face_size_px"": 296.70187057044313, ""occlusion_ratio"": 0.3138517811704835, ""webp_artifact_score"": 0.5303554659226886}",small_or_medium_face,full_for_blur_pixelate_diffusion_proxy,yes,,blur,0.992236941149173,blur
day1/members/cathal/14_0243.webp,0,blur,blur,"{""blur"": 0.9842760519885071, ""diffusion"": 0.9809242320764276, ""pixelate"": 0.7427841171852907}","{""blur_score"": 0.0317982150834734, ""face_box_count"": 8, ""face_size_px"": 306.78331114974293, ""occlusion_ratio"": 0.0910153427684984, ""webp_artifact_score"": 0.3090195820147947}",small_or_medium_face,full_for_blur_pixelate_diffusion_proxy,yes,,blur,0.9842760519885071,blur
day1/members/florian/12_0230.webp,0,blur,blur,"{""blur"": 0.9831081802627909, ""diffusion"": 0.4886929562073757, ""pixelate"": 0.0}","{""blur_score"": 0.067610401712852, ""face_box_count"": 2, ""face_size_px"": 367.3418026851831, ""occlusion_ratio"": 0.3453016155328294, ""webp_artifact_score"": 0.4653677735268156}",small_or_medium_face,full_for_blur_pixelate_diffusion_proxy,yes,,blur,0.9831081802627909,blur
day1/fixed/kitchen/10_0253.webp,0,blur,pixelate,"{""blur"": 0.995272977335503, ""diffusion"": 0.9952755715271042, ""pixelate"": 0.9952820449328902}","{""blur_score"": 0.0169719917631494, ""face_box_count"": 1, ""face_size_px"": 26.38181191654584, ""occlusion_ratio"": 0.0387931034482759, ""webp_artifact_score"": 0.4937479285029469}",small_or_medium_face,full_for_blur_pixelate_diffusion_proxy,yes,,pixelate,0.9952820449328902,pixelate
day1/members/klaus/15_0090.webp,0,blur,pixelate,"{""blur"": 0.9957133435634505, ""diffusion"": 0.9955383254940541, ""pixelate"": 0.9957465276639711}","{""blur_score"": 0.0171605511952794, ""face_box_count"": 1, ""face_size_px"": 40.34848200366403, ""occlusion_ratio"": 0.0024570024570024, ""webp_artifact_score"": 0.4433918974016926}",small_or_medium_face,full_for_blur_pixelate_diffusion_proxy,yes,,pixelate,0.9957465276639711,pixelate
day1/fixed/living1/10_0044.webp,0,blur,pixelate,"{""blur"": 0.9945850378095523, ""diffusion"": 0.9945681188480835, ""pixelate"": 0.9949862269736075}","{""blur_score"": 0.0064566332582035, ""face_box_count"": 1, ""face_size_px"": 97.8263768111648, ""occlusion_ratio"": 0.1489028213166144, ""webp_artifact_score"": 0.4300151971921115}",small_or_medium_face,full_for_blur_pixelate_diffusion_proxy,yes,,pixelate,0.9949862269736075,pixelate
